,Unnamed: 0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
1373,7347,U001,0200149567,RESER llc,2020-05-09,2020.0,1930688062.0,2020-03-23,2020-05-07,2020-03-23,NABG,52501.5,0-15
1374,7348,CA02,0140104409,LOB in,2020-04-09,2020.0,2960622831.0,2020-03-20,2020-04-07,2020-03-28,CA10,109861.64,0-15
1375,7353,U001,0200255310,VALUE llc,2020-05-18,2020.0,1930834297.0,2020-04-30,2020-05-15,2020-04-30,NAU5,4309.2,0-15
1376,7357,U001,200744019,TARG llc,2020-05-22,2020.0,1930859717.0,2020-05-06,2020-05-21,2020-05-06,NAA8,21879.19,0-15
1377,7360,CA02,0140104429,COSTCO corp,2020-04-07,2020.0,2960623405.0,2020-03-23,2020-04-04,2020-03-25,CA10,10786.776000000002,0-15
1378,7363,U001,0200769623,WAL-MAR trust,2020-05-19,2020.0,1930838055.0,2020-05-01,2020-05-16,2020-05-01,NAH4,17009.41,0-15
1379,7379,U001,0200772670,ASSOCIAT corporation,2020-03-29,2020.0,1930638297.0,2020-03-11,2020-03-26,2020-03-11,NAU5,5446.81,0-15
1380,7384,U001,0200466603,SMITH'S llc,2020-04-15,2020.0,1930714717.0,2020-03-27,2020-04-11,2020-03-27,NAA8,31227.99,0-15
1381,7390,U001,0200706844,WINC systems,2020-04-01,2020.0,1930641986.0,2020-03-12,2020-03-27,2020-03-12,NAA8,361.38,0-15
1382,7409,U001,0200792293,UNIFIE in,2020-05-02,2020.0,1930776981.0,2020-04-13,2020-04-28,2020-04-13,NAA8,99910.97,0-15
1383,7411,U001,0200793513,KROGER ,2020-03-28,2020.0,1930637564.0,2020-03-11,2020-03-26,2020-03-11,NAA8,44081.13,0-15
1384,7412,U001,0200769623,WAL-MAR llc,2020-05-14,2020.0,1930826916.0,2020-04-26,2020-05-11,2020-04-26,NAH4,21064.46,0-15
1385,7413,U001,0200769623,WAL-MAR llc,2020-05-27,2020.0,1930880422.0,2020-05-10,2020-05-25,2020-05-10,NAH4,18.37,0-15
1386,7424,U001,0200769623,WAL-MAR co,2020-04-08,2020.0,1930683294.0,2020-03-21,2020-04-05,2020-03-21,NAH4,3703.19,0-15
1387,7427,U001,0200714710,SYSCO  foundation,2020-03-29,2020.0,1930629014.0,2020-03-09,2020-03-24,2020-03-09,NAA8,15232.1,0-15
1388,7428,U001,100000222,SMITHFIE foundation,2020-06-06,2020.0,1930856579.0,2020-05-07,2020-05-22,2020-05-07,NAA8,6505.2,16-30
1389,7429,U001,0200769623,WAL-MAR foundation,2020-03-29,2020.0,1930637495.0,2020-03-11,2020-03-26,2020-03-11,NAH4,60475.46,0-15
1390,7437,U001,0200729290,KROGER associates,2020-05-17,2020.0,1930833779.0,2020-04-29,2020-05-14,2020-04-29,NAA8,14177.31,0-15
1391,7438,U001,CCU013,KRAFT F foundation,2020-05-04,2020.0,1930671394.0,2020-03-23,2020-03-23,2020-03-23,NAX2,1140.92,31-45
1392,7443,U001,0200769623,WAL-MAR ,2020-04-14,2020.0,1930710489.0,2020-03-27,2020-04-11,2020-03-27,NAH4,2373.96,0-15
1393,7448,U001,0200744019,TARG ,2020-04-27,2020.0,1930767353.0,2020-04-09,2020-04-24,2020-04-09,NAA8,19097.22,0-15
1394,7450,U001,0200769623,WAL-MAR associates,2020-05-09,2020.0,1930803121.0,2020-04-21,2020-05-06,2020-04-21,NAH4,664.59,0-15
1395,7459,U001,0200769623,WAL-MAR co,2020-03-17,2020.0,1930570546.0,2020-02-28,2020-03-14,2020-02-28,NAH4,54189.11,0-15
1396,7471,U001,200936373,SUPE us,2020-05-19,2020.0,1930834512.0,2020-04-30,2020-05-15,2020-04-30,NAA8,99512.2,0-15
1397,7485,U001,0200769623,WAL-MAR co,2020-04-28,2020.0,1930769610.0,2020-04-10,2020-04-25,2020-04-10,NAH4,1898.9,0-15
1398,7486,U001,0200769623,WAL-MAR foundation,2020-03-26,2020.0,1930623411.0,2020-03-09,2020-03-24,2020-03-09,NAH4,22481.22,0-15
1399,7489,U001,0200696090,UNITE corporation,2020-04-21,2020.0,1930731389.0,2020-04-06,2020-04-21,2020-04-06,NAA8,3400.18,0-15
1400,7493,U001,0200726979,BJ'S  us,2020-03-22,2020.0,1930601307.0,2020-03-05,2020-03-20,2020-03-05,NAA8,1115.24,0-15
1401,7494,U001,0200744019,TARG co,2020-05-28,2020.0,1930880101.0,2020-05-09,2020-05-24,2020-05-09,NAA8,2816.0,0-15
1402,7505,U001,0200769623,WAL-MAR foundation,2020-05-13,2020.0,1930819801.0,2020-04-25,2020-05-10,2020-04-25,NAH4,27125.56,0-15
1403,7512,U001,0200772595,SAFEW corp,2020-04-10,2020.0,1930674268.0,2020-03-19,2020-04-03,2020-03-19,NAA8,65458.44,0-15
1404,7513,U001,200792293,UNIFIE in,2020-05-17,2020.0,1930838836.0,2020-04-29,2020-05-14,2020-04-29,NAA8,13761.21,0-15
1405,7518,U001,0200762301,C&S WH co,2020-03-18,2020.0,1930584276.0,2020-03-02,2020-03-17,2020-03-02,NAC6,1112.37,0-15
1406,7519,U001,0200148860,DOLLA trust,2020-03-19,2020.0,1930598372.0,2020-03-03,2020-03-18,2020-03-03,NAA8,103446.5,0-15
1407,7529,U001,0200759878,SA associates,2020-06-01,2020.0,1930896582.0,2020-05-17,2020-06-01,2020-05-17,NAH4,22835.5,0-15
1408,7531,U001,0200769623,WAL-MAR corporation,2020-05-18,2020.0,1930842503.0,2020-04-30,2020-05-15,2020-04-30,NAH4,1898.9,0-15
1409,7538,CA02,0140104440,SO associates,2020-04-07,2020.0,2960621523.0,2020-03-17,2020-04-03,2020-03-24,CA10,39372.395999999986,0-15
1410,7540,U001,0200353024,DECA llc,2020-04-14,2020.0,1930762101.0,2020-04-08,2020-04-11,2020-04-01,NAM2,242.28,0-15
1411,7547,U001,0200773364,U R M  systems,2020-05-03,2020.0,1930783014.0,2020-04-15,2020-04-30,2020-04-15,NAA8,46853.68,0-15
1412,7550,U001,0200794332,COST co,2020-05-19,2020.0,1930834274.0,2020-04-30,2020-05-15,2020-04-30,NAAX,27519.47,0-15
1413,7567,U001,0200705742,DOT foundation,2020-04-20,2020.0,1930646753.0,2020-03-14,2020-04-17,2020-03-14,NAAW,261.45,0-15
1414,7571,U001,0200769623,WAL-MAR corp,2020-04-13,2020.0,1930707497.0,2020-03-26,2020-04-10,2020-03-26,NAH4,19597.8,0-15
1415,7572,U001,0200762301,C&S WH co,2020-04-20,2020.0,1930737319.0,2020-04-03,2020-04-18,2020-04-03,NAC6,118524.14,0-15
1416,7574,U001,0200769623,WAL-MAR in,2020-05-13,2020.0,1930826787.0,2020-04-25,2020-05-10,2020-04-25,NAH4,1898.9,0-15
1417,7576,CA02,0140104340,COLABOR  llc,2020-03-13,2020.0,2960617169.0,2020-02-28,2020-03-10,2020-02-29,CA10,552.328,0-15
1418,7577,U001,0200769623,WAL-MAR foundation,2020-04-01,2020.0,1930646911.0,2020-03-14,2020-03-29,2020-03-14,NAH4,41704.95,0-15
1419,7585,U001,0100012638,99 CE ,2020-05-20,2020.0,1930842818.0,2020-04-30,2020-05-15,2020-04-30,NAA8,52286.66,0-15
1420,7602,U001,200822900,TIM H co,2020-04-17,2020.0,1930611527.0,2020-03-12,2020-04-13,2020-03-12,NA32,9473.69,0-15
1421,7612,U001,0200769623,WAL-MAR corporation,2020-03-19,2020.0,1930584338.0,2020-03-01,2020-03-16,2020-03-01,NAH4,4375.86,0-15
1422,7618,U001,0200771157,WEIS trust,2020-05-24,2020.0,1930855193.0,2020-05-05,2020-05-20,2020-05-05,NAA8,65149.73,0-15
1423,7624,U001,0200769623,WAL-MAR us,2020-04-21,2020.0,1930738581.0,2020-04-03,2020-04-18,2020-04-03,NAH4,3776.83,0-15
1424,7630,U001,0200783734,FAREW corp,2020-04-19,2020.0,1930738522.0,2020-04-02,2020-04-17,2020-04-02,NAA8,109621.75,0-15
1425,7653,U001,200772670,ASSOCIAT associates,2020-04-06,2020.0,1930671935.0,2020-03-19,2020-04-03,2020-03-19,NAU5,87326.95,0-15
1426,7655,U001,0200759878,SA associates,2020-05-10,2020.0,1930825899.0,2020-04-25,2020-05-10,2020-04-25,NAH4,31867.51,0-15
1427,7656,U001,0200769623,WAL-MAR ,2020-04-16,2020.0,1930718551.0,2020-03-29,2020-04-13,2020-03-29,NAH4,4088.45,0-15
1428,7659,U001,0200769623,WAL-MAR trust,2020-04-03,2020.0,1930651898.0,2020-03-16,2020-03-31,2020-03-16,NAH4,2439.5,0-15
1429,7661,U001,200915438,GROC in,2020-04-26,2020.0,1930748561.0,2020-04-06,2020-04-21,2020-04-06,NAA8,2585.69,0-15
1430,7669,U001,0200750051,ALBER ,2020-04-10,2020.0,1930756444.0,2020-04-06,2020-04-21,2020-04-06,NAA8,40537.86,
1431,7671,U001,200769623,WAL-MAR systems,2020-04-17,2020.0,1930717043.0,2020-03-29,2020-04-13,2020-03-29,NAH4,67116.07,0-15
1432,7674,U001,0200769623,WAL-MAR corp,2020-03-19,2020.0,1930581508.0,2020-03-01,2020-03-16,2020-03-01,NAH4,5015.67,0-15
1433,7676,U001,0200739534,OK corporation,2020-04-15,2020.0,1930705083.0,2020-03-26,2020-04-10,2020-03-26,NAA8,51843.91,0-15
1434,7683,CA02,0140104409,LOB llc,2020-03-27,2020.0,2960619944.0,2020-03-10,2020-03-22,2020-03-12,CA10,30186.331000000002,0-15
1435,7684,U001,0200793513,KROGER llc,2020-03-25,2020.0,1930621255.0,2020-03-08,2020-03-23,2020-03-08,NAA8,14306.95,0-15
1436,7687,U001,0200762950,HAR co,2020-04-13,2020.0,1930706073.0,2020-03-26,2020-04-10,2020-03-26,NAA8,18256.84,0-15
1437,7690,U001,0200769623,WAL-MAR co,2020-05-26,2020.0,1930861521.0,2020-05-08,2020-05-23,2020-05-08,NAH4,13678.56,0-15
1438,7694,U001,0200793568,SUPE ,2020-05-12,2020.0,1930807959.0,2020-04-22,2020-05-07,2020-04-22,NAA8,89699.99,0-15
1439,7695,U001,100050364,SING co,2020-05-16,2020.0,1930819117.0,2020-04-27,2020-05-12,2020-04-27,NAA8,2808.46,0-15
1440,7698,U001,200770677,KRAS co,2020-05-23,2020.0,1930844188.0,2020-05-04,2020-05-19,2020-05-04,NAA8,67303.8,0-15
1441,7709,U001,200762301,C&S WH associates,2020-04-18,2020.0,1930719384.0,2020-03-31,2020-04-15,2020-03-31,NAC6,86733.97,0-15
1442,7718,U001,0200148860,DOLLA in,2020-04-21,2020.0,1930749125.0,2020-04-05,2020-04-20,2020-04-05,NAA8,104838.29,0-15
1443,7726,U001,0200707822,PUBLI co,2020-04-04,2020.0,1930647526.0,2020-03-17,2020-04-01,2020-03-17,NAA8,5728.48,0-15
1444,7727,U001,0100026939,SYSC associates,2020-03-26,2020.0,1930626264.0,2020-03-05,2020-03-25,2020-03-05,NAD1,1796.73,0-15
1445,7729,U001,0200769623,WAL-MAR corp,2020-04-19,2020.0,1930726624.0,2020-04-01,2020-04-16,2020-04-01,NAH4,1991.84,0-15
1446,7731,U001,0200769623,WAL-MAR llc,2020-04-10,2020.0,1930685135.0,2020-03-23,2020-04-07,2020-03-23,NAH4,38971.27,0-15
1447,7732,U001,0200794332,COST foundation,2020-05-04,2020.0,1930778537.0,2020-04-13,2020-04-28,2020-04-13,NAAX,13776.49,0-15
1448,7733,U001,0200331749,SYSC foundation,2020-03-20,2020.0,1930592872.0,2020-03-02,2020-03-17,2020-03-02,NAA8,48186.45,0-15
1449,7739,U001,0200744019,TARG trust,2020-04-21,2020.0,1930738696.0,2020-04-04,2020-04-19,2020-04-04,NAA8,6765.13,0-15
1450,7742,U001,0100031704,DELHAIZE foundation,2020-04-21,2020.0,1930731557.0,2020-04-03,2020-04-18,2020-04-03,NAA8,114748.19,0-15
1451,7763,U001,0100031704,DELHAIZE llc,2020-05-04,2020.0,1930789187.0,2020-04-16,2020-05-01,2020-04-16,NAA8,21422.93,0-15
1452,7765,U001,0200772595,SAFEW associates,2020-05-10,2020.0,1930809923.0,2020-04-21,2020-05-06,2020-04-21,NAA8,72972.53,0-15
1453,7766,U001,0200726979,BJ'S  foundation,2020-04-11,2020.0,1930692510.0,2020-03-24,2020-04-08,2020-03-24,NAA8,1267.65,0-15
1454,7769,U001,0200747369,SCHNU corp,2020-05-22,2020.0,1930861107.0,2020-05-06,2020-05-21,2020-05-06,NAA8,109165.06,0-15
1455,7782,U001,0200794332,COST corp,2020-04-06,2020.0,1930656143.0,2020-03-17,2020-04-01,2020-03-17,NAAX,18650.87,0-15
1456,7783,U001,200772670,ASSOCIAT us,2020-05-25,2020.0,1930876572.0,2020-05-07,2020-05-22,2020-05-07,NAU5,60550.95,0-15
1457,7787,U001,0200705372,FR ,2020-04-25,2020.0,1930756888.0,2020-04-07,2020-04-22,2020-04-07,NAA8,40250.66,0-15
1458,7809,U001,0200762301,C&S WH associates,2020-03-17,2020.0,1930571475.0,2020-02-28,2020-03-14,2020-02-28,NAC6,22772.39,0-15
1459,7813,U001,0200769623,WAL-MAR in,2020-03-22,2020.0,1930605242.0,2020-03-04,2020-03-19,2020-03-04,NAH4,9545.87,0-15
1460,7817,U001,0200769623,WAL-MAR corp,2020-03-29,2020.0,1930637506.0,2020-03-12,2020-03-27,2020-03-12,NAH4,28893.24,0-15
1461,7818,U001,0200762301,C&S WH corporation,2020-05-18,2020.0,1930839505.0,2020-04-30,2020-05-15,2020-04-30,NAC6,23089.39,0-15
1462,7819,U001,0200881076,ALBERT co,2020-05-11,2020.0,1930653093.0,2020-03-16,2020-05-20,2020-03-16,NAGD,13282.7,
1463,7822,U001,0200936373,SUPE associates,2020-03-31,2020.0,1930636716.0,2020-03-12,2020-03-27,2020-03-12,NAA8,72424.67,0-15
1464,7824,U001,200792734,MDV/ us,2020-04-24,2020.0,1930754008.0,2020-04-06,2020-04-21,2020-04-06,NAA8,12886.48,0-15
1465,7843,CA02,0140104409,LOB us,2020-04-21,2020.0,2960627540.0,2020-04-08,2020-04-19,2020-04-09,CA10,44968.721,0-15
1466,7846,CA02,0140106227,LOUD in,2020-03-16,2020.0,2960617807.0,2020-02-29,2020-03-14,2020-03-04,CA10,13441.225,0-15
1467,7848,U001,0200762301,C&S WH corporation,2020-04-30,2020.0,1930782675.0,2020-04-14,2020-04-29,2020-04-14,NAC6,54349.47,0-15
1468,7850,U001,0200744019,TARG foundation,2020-05-25,2020.0,1930856885.0,2020-05-05,2020-05-20,2020-05-05,NAA8,1380.4,0-15
1469,7873,U001,0200769623,WAL-MAR foundation,2020-03-26,2020.0,1930624116.0,2020-03-08,2020-03-23,2020-03-08,NAH4,53169.79,0-15
1470,7874,U001,200418007,AM foundation,2020-05-16,2020.0,1930840816.0,2020-05-01,2020-05-16,2020-05-01,NAA8,22479.66,0-15
1471,7880,U001,200769623,WAL-MAR trust,2020-05-28,2020.0,1930884507.0,2020-05-10,2020-05-25,2020-05-10,NAH4,29454.29,0-15
1472,7881,U001,0200769623,WAL-MAR corporation,2020-05-09,2020.0,1930800763.0,2020-04-21,2020-05-06,2020-04-21,NAH4,15048.85,0-15
1473,7889,U001,0200769623,WAL-MAR trust,2020-04-19,2020.0,1930725804.0,2020-04-01,2020-04-16,2020-04-01,NAH4,1898.9,0-15
1474,7892,U001,0200230690,DECA foundation,2020-03-16,2020.0,1930599176.0,2020-03-04,2020-03-11,2020-03-01,NAM2,6296.72,0-15
1475,7898,U001,0200769623,WAL-MAR co,2020-04-08,2020.0,1930685311.0,2020-03-21,2020-04-05,2020-03-21,NAH4,943.12,0-15
1476,7899,U001,0200763489,GENERAL co,2020-05-05,2020.0,1930795073.0,2020-04-17,2020-05-02,2020-04-17,NAA8,19937.8,0-15
1477,7900,CA02,0140105686,SYSC co,2020-04-08,2020.0,2960622901.0,2020-03-19,2020-04-04,2020-03-25,CA10,4810.47,0-15
1478,7905,U001,0200020431,DEC corp,2020-04-10,2020.0,1930681950.0,2020-03-21,2020-04-08,2020-03-16,NAM4,12.96,0-15
1479,7908,U001,0200230690,DECA corp,2020-03-14,2020.0,1930586530.0,2020-03-02,2020-03-11,2020-03-01,NAM2,1700.49,0-15
1480,7910,U001,0200707822,PUBLI corp,2020-03-23,2020.0,1930584964.0,2020-03-04,2020-03-19,2020-03-04,NAA8,25340.34,0-15
1481,7912,U001,0200769623,WAL-MAR systems,2020-03-26,2020.0,1930621223.0,2020-03-09,2020-03-24,2020-03-09,NAH4,21045.35,0-15
1482,7917,U001,0200705742,DOT ,2020-04-17,2020.0,1930643182.0,2020-03-13,2020-04-14,2020-03-13,NA32,1631.27,0-15
1483,7923,U001,0200760666,KEHE  us,2020-05-06,2020.0,1930797645.0,2020-04-21,2020-05-06,2020-04-21,NAA8,3983.22,0-15
1484,7924,U001,0100030964,NATURA foundation,2020-05-06,2020.0,1930800373.0,2020-04-20,2020-05-05,2020-04-20,NAA8,10674.7,0-15
1485,7928,U001,0200770677,KRAS us,2020-05-20,2020.0,1930838153.0,2020-05-01,2020-05-16,2020-05-01,NAA8,51715.23,0-15
1486,7930,U001,0200769623,WAL-MAR foundation,2020-05-30,2020.0,1930883543.0,2020-05-11,2020-05-26,2020-05-11,NAH4,76753.06,0-15
1487,7934,U001,0100026401,TRUI trust,2020-04-11,2020.0,1930635436.0,2020-03-11,2020-04-10,2020-03-11,NAD5,35907.6,0-15
1488,7937,U001,0200152991,JET corp,2020-03-24,2020.0,1930616882.0,2020-03-06,2020-03-21,2020-03-06,NAA8,16983.39,0-15
1489,7941,U001,0200769623,WAL-MAR trust,2020-05-24,2020.0,1930860097.0,2020-05-06,2020-05-21,2020-05-06,NAH4,52635.88,0-15
1490,7949,U001,CCU013,KRAFT F foundation,2020-04-29,2020.0,1930706067.0,2020-03-26,2020-03-26,2020-03-26,NAX2,9.8,31-45
1491,7956,U001,0200769623,WAL-MAR systems,2020-05-24,2020.0,1930856703.0,2020-05-06,2020-05-21,2020-05-06,NAH4,56363.92,0-15
1492,7967,U001,0200772670,ASSOCIAT co,2020-05-02,2020.0,1930785877.0,2020-04-14,2020-04-29,2020-04-14,NAU5,83190.62,0-15
1493,7969,U001,0200769623,WAL-MAR foundation,2020-05-16,2020.0,1930832754.0,2020-04-28,2020-05-13,2020-04-28,NAH4,39820.52,0-15
1494,7975,U001,0200769623,WAL-MAR corp,2020-04-11,2020.0,1930687103.0,2020-03-24,2020-04-08,2020-03-24,NAH4,29395.9,0-15
1495,7977,U001,0200769623,WAL-MAR llc,2020-05-02,2020.0,1930779194.0,2020-04-14,2020-04-29,2020-04-14,NAH4,2352.97,0-15
1496,7979,U001,0100044041,DEF. F foundation,2020-03-26,2020.0,1930599347.0,2020-03-04,2020-03-24,2020-03-01,NAM4,586.44,0-15
1497,7990,U001,0200803720,DEC systems,2020-03-13,2020.0,1930618825.0,2020-03-07,2020-03-11,2020-03-01,NAM2,14488.9,0-15
1498,7994,U001,0200705372,FR us,2020-05-04,2020.0,1930788507.0,2020-04-16,2020-05-01,2020-04-16,NAA8,43949.18,0-15
1499,8001,U001,0200769623,WAL-MAR corp,2020-05-27,2020.0,1930880718.0,2020-05-09,2020-05-24,2020-05-09,NAH4,2000.52,0-15
1500,8003,U001,0200762301,C&S WH llc,2020-06-27,2020.0,1930801339.0,2020-04-21,2020-06-25,2020-04-21,NAGD,8642.65,0-15
1501,8012,U001,0200769623,WAL-MAR associates,2020-05-10,2020.0,1930809142.0,2020-04-22,2020-05-07,2020-04-22,NAH4,1329.23,0-15
1502,8013,U001,0200713007,KEEFE  ,2020-04-26,2020.0,1930760966.0,2020-04-09,2020-04-24,2020-04-09,NAA8,29988.0,0-15
1503,8022,U001,0200769623,WAL-MAR foundation,2020-05-21,2020.0,1930855015.0,2020-05-03,2020-05-18,2020-05-03,NAH4,471.56,0-15
1504,8026,U001,0200769623,WAL-MAR foundation,2020-04-08,2020.0,1930683722.0,2020-03-20,2020-04-04,2020-03-20,NAH4,56399.79,0-15
1505,8029,U001,0200769623,WAL-MAR systems,2020-05-22,2020.0,1930855210.0,2020-05-04,2020-05-19,2020-05-04,NAH4,11908.39,0-15
1506,8037,U001,0200769623,WAL-MAR foundation,2020-04-12,2020.0,1930688826.0,2020-03-24,2020-04-08,2020-03-24,NAH4,60789.43,0-15
1507,8043,U001,0200769623,WAL-MAR associates,2020-03-22,2020.0,1930594393.0,2020-03-04,2020-03-19,2020-03-04,NAH4,56104.86,0-15
1508,8044,U001,0100031704,DELHAIZE co,2020-04-27,2020.0,1930769689.0,2020-04-10,2020-04-25,2020-04-10,NAA8,45309.58,0-15
1509,8046,U001,0200769623,WAL-MAR in,2020-04-03,2020.0,1930654329.0,2020-03-16,2020-03-31,2020-03-16,NAH4,26062.31,0-15
1510,8051,U001,0200711029,WEGMAN trust,2020-04-18,2020.0,1930715094.0,2020-03-28,2020-04-12,2020-03-28,NAA8,31500.15,0-15
1511,8053,U001,0200762301,C&S WH corporation,2020-04-05,2020.0,1930670676.0,2020-03-20,2020-04-04,2020-03-20,NAC6,35571.75,0-15
1512,8054,U001,0200508557,FOODL associates,2020-04-22,2020.0,1930738972.0,2020-04-10,2020-04-25,2020-04-10,NAA8,2101.49,
1513,8061,U001,0200712105,WALG co,2020-04-08,2020.0,1930671429.0,2020-03-18,2020-04-02,2020-03-18,NAA8,52932.1,0-15
1514,8062,U001,0200769623,WAL-MAR in,2020-05-24,2020.0,1930862614.0,2020-05-06,2020-05-21,2020-05-06,NAH4,270.84,0-15
1515,8068,U001,0200705742,DOT us,2020-03-24,2020.0,1930586231.0,2020-03-02,2020-03-22,2020-03-02,NAD1,82880.68,0-15
1516,8078,U001,0200752302,KROGER trust,2020-04-12,2020.0,1930693215.0,2020-03-24,2020-04-08,2020-03-24,NAA8,3838.04,0-15
1517,8084,U001,0200769623,WAL-MAR llc,2020-03-24,2020.0,1930611326.0,2020-03-07,2020-03-22,2020-03-07,NAH4,24037.99,0-15
1518,8093,U001,0200744019,TARG co,2020-05-13,2020.0,1930819987.0,2020-04-24,2020-05-09,2020-04-24,NAA8,25700.63,0-15
1519,8098,CA02,140104429,COSTCO co,2020-04-01,2020.0,2960622307.0,2020-03-17,2020-03-30,2020-03-20,CA10,3833.375,0-15
1520,8101,U001,CCCA02,KRAFT  ,2020-05-21,2020.0,1930582440.0,2020-03-05,2020-04-09,2020-03-05,NAG2,12935.51,31-45
1521,8108,U001,0200769623,WAL-MAR corporation,2020-03-17,2020.0,1930580165.0,2020-02-28,2020-03-14,2020-02-28,NAH4,58703.94,0-15
1522,8115,U001,0200705742,DOT corporation,2020-04-17,2020.0,1930651954.0,2020-03-13,2020-04-14,2020-03-13,NA32,31382.78,0-15
1523,8120,U001,0200794332,COST systems,2020-05-27,2020.0,1930654854.0,2020-03-17,2020-05-21,2020-03-17,NAGD,50146.62,0-15
1524,8133,U001,0200750051,ALBER corp,2020-04-11,2020.0,1930750019.0,2020-04-06,2020-04-21,2020-04-06,NAA8,48259.43,
1525,8146,U001,0200726979,BJ'S  corporation,2020-04-30,2020.0,1930778237.0,2020-04-11,2020-04-26,2020-04-11,NAA8,745.33,0-15
1526,8147,U001,0200769623,WAL-MAR in,2020-03-23,2020.0,1930605486.0,2020-03-06,2020-03-21,2020-03-06,NAH4,17894.42,0-15
1527,8150,CA02,0140105686,SYSC in,2020-04-12,2020.0,2960620869.0,2020-03-14,2020-03-31,2020-03-21,CA10,151.2,0-15
1528,8155,CA02,0140104423,METRO  foundation,2020-04-27,2020.0,2960628936.0,2020-04-15,2020-04-25,2020-04-15,CA10,43380.505,0-15
1529,8156,CA02,0140104409,LOB co,2020-04-04,2020.0,2960622217.0,2020-03-17,2020-04-04,2020-03-25,CA10,59501.883,0-15
1530,8160,U001,0200759878,SA foundation,2020-05-07,2020.0,1930801057.0,2020-04-21,2020-05-06,2020-04-21,NAH4,44179.14,0-15
1531,8163,U001,0200704858,WAKE trust,2020-03-22,2020.0,1930606358.0,2020-03-06,2020-03-21,2020-03-06,NAA8,17083.27,0-15
1532,8171,U001,0200782669,SYGMA ,2020-04-30,2020.0,1930778085.0,2020-04-13,2020-04-28,2020-04-13,NAA8,25774.13,0-15
1533,8172,U001,0200762301,C&S WH llc,2020-05-21,2020.0,1930846697.0,2020-05-04,2020-05-19,2020-05-04,NAC6,2828.7,0-15
1534,8177,U001,0200769623,WAL-MAR systems,2020-05-22,2020.0,1930856636.0,2020-05-04,2020-05-19,2020-05-04,NAH4,6441.42,0-15
1535,8196,U001,0200762301,C&S WH foundation,2020-04-16,2020.0,1930711013.0,2020-03-29,2020-04-13,2020-03-29,NAC6,23400.62,0-15
1536,8199,U001,0200749225,SUPER  us,2020-05-24,2020.0,1930855492.0,2020-05-05,2020-05-20,2020-05-05,NAA8,48669.2,0-15
1537,8200,U001,0200803720,DEC in,2020-04-26,2020.0,1930769279.0,2020-04-10,2020-04-24,2020-04-01,NAM4,280.92,0-15
1538,8201,U001,0200769623,WAL-MAR llc,2020-03-18,2020.0,1930582460.0,2020-02-29,2020-03-15,2020-02-29,NAH4,16959.99,0-15
1539,8210,U001,0200418007,AM corporation,2020-04-23,2020.0,1930740850.0,2020-04-04,2020-04-19,2020-04-04,NAA8,19730.06,0-15
1540,8215,U001,0200761734,H E BUT corp,2020-05-25,2020.0,1930862803.0,2020-05-08,2020-05-23,2020-05-08,NAA8,9659.52,0-15
1541,8225,U001,0200772670,ASSOCIAT foundation,2020-05-16,2020.0,1930834553.0,2020-04-28,2020-05-13,2020-04-28,NAU5,11041.14,0-15
1542,8227,U001,0200555117,BURR corp,2020-04-21,2020.0,1930738751.0,2020-04-03,2020-04-18,2020-04-03,NAA8,58553.79,0-15
1543,8229,U001,0200769623,WAL-MAR corporation,2020-04-10,2020.0,1930683738.0,2020-03-23,2020-04-07,2020-03-23,NAH4,15010.9,0-15
1544,8231,U001,0200744019,TARG foundation,2020-04-16,2020.0,1930708246.0,2020-03-27,2020-04-11,2020-03-27,NAA8,98752.47,0-15
1545,8233,U001,0200707822,PUBLI ,2020-03-30,2020.0,1930623169.0,2020-03-10,2020-03-25,2020-03-10,NAA8,128013.76,0-15
1546,8237,CA02,100029649,LES ENTRE systems,2020-05-17,2020.0,2960632568.0,2020-05-06,2020-05-17,2020-05-07,CA10,10115.0,0-15
1547,8238,U001,0200726979,BJ'S  systems,2020-05-11,2020.0,1930821772.0,2020-04-23,2020-05-08,2020-04-23,NAA8,793.48,0-15
1548,8241,U001,0200550425,BIG APP us,2020-03-23,2020.0,1930583019.0,2020-03-06,2020-03-21,2020-03-06,NAA8,23017.46,0-15
1549,8247,U001,0200759878,SA co,2020-05-15,2020.0,1930833089.0,2020-04-30,2020-05-15,2020-04-30,NAH4,14537.86,0-15
1550,8249,U001,0200707822,PUBLI associates,2020-04-17,2020.0,1930715438.0,2020-03-28,2020-04-12,2020-03-28,NAA8,18069.08,0-15
1551,8251,U001,0200769623,WAL-MAR ,2020-05-25,2020.0,1930859620.0,2020-05-07,2020-05-22,2020-05-07,NAH4,25731.22,0-15
1552,8257,U001,0200772595,SAFEW foundation,2020-03-29,2020.0,1930624284.0,2020-03-11,2020-03-26,2020-03-11,NAA8,61710.81,0-15
1553,8262,U001,200936373,SUPE co,2020-05-24,2020.0,1930652449.0,2020-03-16,2020-05-20,2020-03-16,NAGD,3625.8,0-15
1554,8266,U001,0200762301,C&S WH trust,2020-05-05,2020.0,1930798029.0,2020-04-18,2020-05-03,2020-04-18,NAC6,78120.93,0-15
1555,8278,U001,200726979,BJ'S  systems,2020-04-03,2020.0,1930658122.0,2020-03-16,2020-03-31,2020-03-16,NAA8,13503.1,0-15
